UNITID,iheName,MSI_Flag,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,studentsRecipientsTotal,eligibleStudentsTotal,studentPortionDisbursedTotal,avgStudentAward,pct_eligible_who_received_aid_by_inst,pct_enrolled_who_received_aid_by_inst,pct_enrolled_who_were_eligible,pctPell,pct_received_who_are_pell,eligiblePellUG,eligibleNonPellUG,eligibleUG,receivedPellUG,receivedNonPellUG,receivedUG,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OPEID,SECTOR,ICLEVEL,CONTROL,INSTCAT,LANDGRNT,INSTSIZE,LOCALE,POSTSEC,LONGITUD,LATITUDE,FT_Previous_Cohort_2017,FT_Previous_Cohort_2018,FT_Previous_Cohort_2019,FT_Previous_Cohort_2020,FT_Previous_Cohort_2021,FT_Previous_Cohort_Adj_2017,FT_Previous_Cohort_Adj_2018,FT_Previous_Cohort_Adj_2019,FT_Previous_Cohort_Adj_2020,FT_Previous_Cohort_Adj_2021,FT_Retention_N_2017,FT_Retention_N_2018,FT_Retention_N_2019,FT_Retention_N_2020,FT_Retention_N_2021,FT_Retention_Rate_2017,FT_Retention_Rate_2018,FT_Retention_Rate_2019,FT_Retention_Rate_2020,FT_Retention_Rate_2021,New_Cohort_2017,New_Cohort_2018,New_Cohort_2019,New_Cohort_2020,New_Cohort_2021,New_UG_2017,New_UG_2018,New_UG_2019,New_UG_2020,New_UG_2021,PT_Previous_Cohort_2017,PT_Previous_Cohort_2018,PT_Previous_Cohort_2019,PT_Previous_Cohort_2020,PT_Previous_Cohort_2021,PT_Previous_Cohort_Adj_2017,PT_Previous_Cohort_Adj_2018,PT_Previous_Cohort_Adj_2019,PT_Previous_Cohort_Adj_2020,PT_Previous_Cohort_Adj_2021,PT_Retention_N_2017,PT_Retention_N_2018,PT_Retention_N_2019,PT_Retention_N_2020,PT_Retention_N_2021,PT_Retention_Rate_2017,PT_Retention_Rate_2018,PT_Retention_Rate_2019,PT_Retention_Rate_2020,PT_Retention_Rate_2021
437608,"ADVANCED BARBER COLLEGE & HAIR DESIGN, INC.",0,0,0,0,0,0,0,0,145,145,167737,1156.806897,100,58.94308943,58.94308943,0.86,NA,NA,NA,NA,NA,NA,NA,Advanced Barber College and Hair Design,2818 S International,Weslaco,TX,78596,48,3412300,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",Suburb: Large,1,-97.958247,26.131543,173,141,130,42,43,173,135,120,42,38,121,60,59,30,26,70,44,49,71,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,12,9,3,0,16,12,9,3,0,12,10,7,2,NA,75,83,78,67
225991,"KD CONSERVATORY, COLLEGE OF FILM & DRAMATIC ARTS",0,0,0,0,0,0,0,0,54,93,51400,951.8518519,58.06451613,39.13043478,67.39130435,0.771,79.62962963,43,50,93,43,11,54,KD Conservatory College of Film and Dramatic Arts,2600 Stemmons Fwy Ste 117,Dallas,TX,75207,48,2318200,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"Under 1,000",City: Large,1,-96.841975,32.808265,25,23,27,45,40,25,23,27,45,38,16,18,16,25,23,64,78,59,56,61,25,26,45,40,31,51,51,71,66,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228787,THE UNIVERSITY OF TEXAS AT DALLAS,0,0,0,0,0,0,0,0,5573,21912,9566094,1716.507088,25.43355239,17.73767466,69.74123938,0.258,59.83996952,7596,11359,18955,3141,2108,5249,The University of Texas at Dallas,800 West Campbell  Road,Richardson,TX,75080-3021,48,974100,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"20,000 and above",City: Midsize,1,-96.749702,32.984673,3137,3085,3751,3997,3328,3137,3085,3751,3997,3328,2747,2730,3326,3603,2936,88,88,89,90,88,3085,3751,3997,3328,3840,5360,6016,6179,5545,5991,92,92,111,76,148,92,92,111,76,148,68,67,76,58,109,74,73,68,76,74
229018,THE UNIVERSITY OF TEXAS PERMIAN BASIN,1,0,0,0,0,0,1,0,590,3814,1412600,2394.237288,15.46932354,7.225964483,46.71157379,0.411,67.01940035,1882,1272,3154,380,187,567,The University of Texas Permian Basin,4901 E University,Odessa,TX,79762-0001,48,993000,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"5,000 - 9,999",City: Midsize,1,-102.329634,31.889509,440,429,363,355,439,440,429,363,355,439,289,291,230,230,293,66,68,63,65,67,429,363,355,505,353,2446,1640,1602,991,1224,50,23,21,47,63,50,23,21,47,63,23,17,12,28,27,46,74,57,60,43
229027,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,1,0,0,0,0,0,1,0,16390,32388,17224949,1050.942587,50.60516241,45.83974269,90.58313523,0.447,61.20813643,17023,12159,29182,8937,5664,14601,The University of Texas at San Antonio,One UTSA Circle,San Antonio,TX,78249-1644,48,1011500,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"20,000 and above",City: Large,1,-98.620657,29.583709,4306,4946,4865,4343,4504,4306,4946,4865,4342,4504,3169,3631,3574,3367,3507,74,73,73,78,78,4946,4865,4343,4504,4445,8117,8433,8178,8958,8977,71,83,119,256,829,71,83,119,256,829,35,46,71,172,296,49,55,60,67,36
228802,THE UNIVERSITY OF TEXAS AT TYLER,0,0,0,0,0,0,0,0,1401,5244,2597305,1853.893647,26.71624714,11.40043942,42.67230857,0.304,67.58928571,2012,1830,3842,757,363,1120,The University of Texas at Tyler,3900 University Blvd,Tyler,TX,75799-6699,48,1116300,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"5,000 - 9,999",City: Midsize,1,-95.254337,32.315772,815,650,824,822,1025,815,650,824,822,1025,518,400,583,530,634,64,62,71,64,62,650,824,822,1025,1113,2349,2454,2091,2406,2361,10,66,83,21,40,10,66,83,21,40,6,44,48,14,21,60,67,58,67,53
228653,THE UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,0,0,0,0,0,0,0,0,509,1747,550876,1082.27112,29.13566113,12.55550074,43.09324124,NA,NA,112,233,345,NA,NA,68,The University of Texas Medical Branch at Galveston,301 University Blvd,Galveston,TX,77555-0129,48,495200,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"1,000 - 4,999",Town: Fringe,1,-94.775956,29.310758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228635,UT SOUTHWESTERN MEDICAL CENTER,0,0,0,0,0,0,0,0,242,1140,301303,1245.053719,21.22807018,9.626093874,45.34606205,NA,NA,0,0,0,0,0,0,University of Texas Southwestern Medical Center,5323 Harry Hines Blvd,Dallas,TX,75390-9096,48,1001900,"Public, 4-year or above",Four or more years,Public,"Degree-granting, graduate with no undergraduate degrees",Not a Land Grant Institution,"1,000 - 4,999",City: Large,1,-96.841156,32.812307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229300,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,0,0,0,0,0,0,0,0,1411,3555,997852,707.1948972,39.69057665,21.53212269,54.24996185,NA,75.94501718,273,440,713,221,70,291,The University of Texas Health Science Center at Houston,7000 Fannin,Houston,TX,77030,48,495100,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"5,000 - 9,999",City: Large,1,-95.403183,29.702873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416801,THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,0,0,0,0,0,0,0,0,143,345,516397,3611.167832,41.44927536,25.95281307,62.61343013,NA,NA,167,158,325,86,NA,NA,The University of Texas MD Anderson Cancer Center,1515 Holcombe Blvd.,Houston,TX,77030-4009,48,2555400,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"Under 1,000",City: Large,1,-95.396804,29.707016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228644,UNIVERSITY OF TEXAS HLTH SCI CTR SAN ANTONIO,1,0,0,0,0,0,1,0,741,2473,772901,1043.051282,29.96360696,19.09301726,63.72069054,NA,NA,185,411,596,NA,NA,NA,The University of Texas Health Science Center at San Antonio,7703 Floyd Curl Dr,San Antonio,TX,78229-3900,48,365900,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"1,000 - 4,999",City: Large,1,-98.575655,29.508107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485537,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,0,0,0,0,0,0,0,0,11,39,4656,423.2727273,28.20512821,11.2244898,39.79591837,NA,NA,0,0,0,0,0,0,University of Texas Health Science Center at Tyler,11937 US Highway 271,Tyler,TX,75708-3154,48,4243900,"Public, 4-year or above",Four or more years,Public,"Degree-granting, graduate with no undergraduate degrees",Not a Land Grant Institution,"Under 1,000",City: Midsize,1,-95.213526,32.425963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481003,MT TRAINING CENTER,0,0,0,0,0,0,0,0,88,112,123341,1401.602273,78.57142857,25,31.81818182,0.526,73.86363636,75,37,112,65,23,88,M T Training Center,1801 S. Great Southwest Parkway,Grand Prairie,TX,75051,48,4226400,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",Suburb: Large,1,-97.042564,32.72,52,52,129,92,81,52,52,129,92,81,43,43,106,81,73,83,83,82,88,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491589,MYSTROS BARBER ACADEMY,0,0,0,0,0,0,0,0,30,40,208296.8,6943.226667,75,103.4482759,137.9310345,NA,NA,0,0,0,0,0,NA,Mystros Barber Academy,1434 Ste. B Cypress Creek Parkway,Houston,TX,77090-3300,48,4260900,"Private not-for-profit, less-than 2-year",Less than 2 years (below associate),Private not-for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-95.453049,30.014,NA,20,5,1,6,NA,20,3,1,6,NA,15,2,1,5,NA,75,67,100,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,10,NA,5,NA,5,10,NA,3,NA,4,8,NA,60,NA,80,80
449773,CCI TRAINING CENTER,0,0,0,0,0,0,0,0,145,194,73859,509.3724138,74.74226804,41.78674352,55.90778098,0.452,NA,NA,NA,NA,NA,NA,NA,CCI Training Center-Arlington,770 E. Road To Six Flags # 140,Arlington,TX,76011,48,4089400,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.101289,32.755006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459532,SALON & SPA INSTITUTE,0,0,0,0,0,0,0,0,84,90,62300,741.6666667,93.33333333,62.22222222,66.66666667,0.958,92.45283019,55,4,59,49,4,53,Salon & Spa Institute,2695 North Coria Street,Brownsville,TX,78520-8809,48,4169000,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Midsize,1,-97.508606,25.938911,26,17,42,47,36,25,17,42,47,36,18,13,32,25,29,72,76,76,53,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
455336,WHIT CORP,0,0,0,0,0,0,0,0,224,227,269228.81,1201.91433,98.6784141,74.91638796,75.91973244,0.647,64.73214286,147,80,227,145,79,224,MediaTech Institute-Dallas,13300 Branch View Lane,Dallas,TX,75234,48,4129800,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"Under 1,000",Suburb: Large,1,-96.902721,32.92427,62,102,67,70,75,62,102,67,70,75,52,62,24,24,22,84,61,36,34,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423412,MID CITIES BARBER COLLEGE,0,0,0,0,0,0,0,0,27,27,16026.8,593.5851852,100,62.79069767,62.79069767,NA,NA,NA,NA,27,NA,NA,27,Mid Cities Barber College,"2345 Southwest 3rd Street, Suite101",Grand Prairie,TX,75051-4892,48,3111000,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",Suburb: Large,1,-97.006955,32.710329,NA,0,11,40,16,NA,0,11,40,15,NA,0,10,23,9,NA,NA,91,58,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
227748,"TECHNICAL EDUCATION SERVICES, INC.",0,0,0,0,0,0,0,0,239,239,317947,1330.322176,100,54.31818182,54.31818182,0.697,72.80334728,174,65,239,174,65,239,Aviation Institute of Maintenance-Houston,7651 Airport Blvd.,Houston,TX,77061,48,4146700,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-95.28262,29.65852,41,34,28,13,27,41,34,28,13,27,33,29,20,10,20,80,85,71,77,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,NA,6,2,NA,NA,NA,1,2,NA,NA,NA,17,100,NA,NA,NA
246460,CENTRAL TEXAS BEAUTY COLLEGE,0,0,0,0,0,0,0,0,66,132,151290.48,2292.28,50,37.07865169,74.15730337,0.856,NA,132,0,132,NA,NA,NA,Central Texas Beauty College-Round Rock,1400 N. Mays,Round Rock,TX,78664-4604,48,2239100,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Midsize,1,-97.685077,30.520723,62,76,82,82,82,62,76,82,82,82,14,18,18,18,18,23,24,22,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449807,SOUTHEAST TEXAS CAREER INSTITUTE LLC,0,0,0,0,0,0,0,0,0,44,92620,Inf,0,0,27.16049383,0.268,NA,40,4,44,0,0,0,Southeast Texas Career Institute,975 Hwy 327 E Suite 150,Silsbee,TX,77656,48,4036300,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",Town: Fringe,1,-94.169885,30.341896,25,20,25,27,76,25,20,25,27,72,15,13,22,23,56,60,65,88,85,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488730,NORTHEAST LAKEVIEW COLLEGE,1,0,0,0,0,0,1,0,1422,3196,1343444,944.7566807,44.4931164,15.76671471,35.43630114,0.074,98.10126582,1935,1261,3196,1395,27,1422,Northeast Lakeview College,1201 Kitty Hawk Rd,Universal City,TX,78145,48,4263600,"Public, 2-year",At least 2 but less than 4 years,Public,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"5,000 - 9,999",Suburb: Large,1,-98.323246,29.545802,199,248,554,802,442,199,248,554,802,442,130,155,365,495,267,65,63,66,62,60,248,554,802,442,530,1284,1523,1878,1482,1775,591,763,648,553,740,591,763,648,553,740,296,421,341,216,299,50,55,53,39,40
483036,TEXAS A&M UNIVERSITY-CENTRAL TEXAS,1,0,0,0,0,0,1,0,325,2470,649917,1999.744615,13.15789474,9.718899522,73.86363636,NA,71.92307692,1098,907,2005,187,73,260,Texas A&M University-Central Texas,1001 Leadership Place,Killeen,TX,76549,48,4229500,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"1,000 - 4,999",Rural: Fringe,1,-97.775182,31.053407,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,17,11,NA,NA,529,474,464,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA
458061,BEAUTY FIRST JOIN CORPORATION / DBA TEXAS BEAUTY COLLEGE,0,0,0,0,0,0,0,0,57,57,40523,710.9298246,100,67.85714286,67.85714286,0.549,100,42,0,42,42,0,42,Texas Beauty College,4123 Denton Hwy,Haltom city,TX,76117,48,4158500,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",Suburb: Large,1,-97.265311,32.826045,1,0,0,3,7,1,0,0,3,7,1,0,0,1,7,100,NA,NA,33,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,11,13,13,13,8,11,13,13,4,2,2,2,13,31,25,18,15,100
223472,VET TECH INSTITUTE OF HOUSTON,0,0,0,0,0,0,0,0,192,353,198750,1035.15625,54.39093484,51.89189189,95.40540541,0.62,69.79166667,234,119,353,134,58,192,Vet Tech Institute of Houston,4669 Southwest Fwy Ste 100,Houston,TX,77027,48,2144800,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"Under 1,000",City: Large,1,-95.455533,29.728907,26,24,29,26,20,26,24,29,26,20,15,12,15,21,12,58,50,52,81,60,24,29,27,20,33,56,67,61,56,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459514,"PELOTON COLLEGE, LLC",0,0,0,0,0,0,0,0,191,375,227607,1191.659686,50.93333333,72.34848485,142.0454545,0.814,96.33507853,368,7,375,184,7,191,Peloton College,8150 North Central Expressway M2240,Dallas,TX,75206,48,4168700,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"Under 1,000",City: Large,1,-96.769353,32.861997,28,31,24,83,63,28,31,24,83,63,9,17,17,45,40,32,55,71,54,63,NA,24,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485953,THE RECORDING CONSERVATORY OF AUSTIN,0,0,0,0,0,0,0,0,12,12,10311,859.25,100,20,20,0.254,75,9,NA,12,9,NA,12,The Recording Conservatory of Austin,4615 City Park Road,Austin,TX,78730-3004,48,4248000,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.831161,30.360236,39,30,36,26,13,39,30,36,26,13,28,22,22,20,9,72,73,61,77,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476726,"LAN-ROD INVESTMENTS, LLC",0,0,0,0,0,0,0,0,394,394,269496,684,100,37.99421408,37.99421408,0.433,100,394,0,394,394,0,394,Rio Grande Valley College,5419 North Cage Boulevard,Pharr,TX,78577-2106,48,4193000,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"Under 1,000",Suburb: Large,1,-98.177978,26.24215,65,172,146,327,184,65,172,146,327,184,50,136,124,255,131,77,79,85,78,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228705,TEXAS A&M UNIVERSITY-KINGSVILLE,1,0,0,0,0,0,1,0,1389,4782,2896380,2085.226782,29.04642409,14.22572716,48.97582958,0.561,76.60910518,3012,1254,4266,976,298,1274,Texas A & M University-Kingsville,955 University Blvd,Kingsville,TX,78363,48,363900,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"5,000 - 9,999",Town: Distant,1,-97.882387,27.525168,1200,1078,1213,962,1006,1199,1078,1213,962,1006,816,720,788,694,662,68,67,65,72,66,1078,1213,962,1006,897,2129,1776,1808,1608,1414,57,36,38,25,49,57,36,38,25,49,24,19,9,14,16,42,53,24,56,33
455327,HANDS ON THERAPY,0,0,0,0,0,0,0,0,38,38,42668,1122.842105,100,50,50,0.781,NA,NA,NA,38,NA,NA,38,Hands on Therapy,1804 N Galloway Ave,Mesquite,TX,75149,48,3970300,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",Suburb: Large,1,-96.60627,32.787719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377193,UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,0,0,0,0,0,0,0,0,62,62,133702,2156.483871,100,76.54320988,76.54320988,NA,100,62,0,62,62,0,62,UCAS University of Cosmetology Arts & Sciences,"910 Southeast Military, Suite 100",San Antonio,TX,78214,48,3011800,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-98.484836,29.354354,5,5,5,5,4,5,5,5,5,4,5,5,3,3,3,100,100,60,60,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461795,NORTH AMERICAN UNIVERSITY,0,0,0,0,0,0,0,0,143,143,122356.52,855.64,100,17.48166259,17.48166259,0.535,NA,NA,NA,143,NA,NA,143,North American University,11929 West Airport Blvd.,Stafford,TX,77477-0000,48,4179500,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"Under 1,000",Suburb: Large,1,-95.588338,29.646303,94,50,57,49,124,94,50,57,49,124,43,30,30,44,43,46,60,53,90,35,50,57,49,124,89,72,77,87,189,165,1,NA,3,7,28,1,NA,3,7,28,0,NA,0,0,2,0,NA,0,0,7
418968,"70 FAHRENHEIT, INC.",0,0,0,0,0,0,0,0,212,222,135276,638.0943396,95.4954955,61.2716763,64.16184971,0.642,88.67924528,197,25,222,188,24,212,Tint School of Makeup and Cosmetology-Dallas,311 A E Pioneer Pkwy Hwy 303,Grand Prairie,TX,75051,48,3035200,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",Suburb: Large,1,-97.001678,32.708337,38,38,22,23,28,38,38,22,23,28,20,22,13,14,14,53,58,59,61,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459949,TEXAS A&M UNIVERSITY-SAN ANTONIO,1,0,0,0,0,0,1,0,3515,3515,2784716.36,792.2379403,100,44.15274463,44.15274463,0.573,67.10684274,2236,1096,3332,2236,1096,3332,Texas A&M University-San Antonio,One University Way,San Antonio,TX,78224,48,4248500,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"5,000 - 9,999",Rural: Fringe,1,-98.52417,29.304762,435,510,473,664,592,435,510,473,662,592,310,302,326,447,396,71,59,69,68,67,522,473,664,592,936,1834,1740,1788,1705,1866,57,54,101,41,40,57,54,101,41,39,27,23,52,22,17,47,43,51,54,44
437635,TEXAS MEDICAL CAREERS LIMITED,0,0,0,0,0,0,0,0,504,1129,959054.46,1902.885833,44.64127547,63,141.125,0.694,84.72222222,956,173,1129,427,77,504,The College of Health Care Professions-Austin,6330 E. Highway 290 Suite 180,Austin,TX,78723,48,3426300,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.699064,30.322978,307,367,434,137,185,307,367,434,137,185,261,302,337,90,128,85,82,78,66,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430704,TEXAS HEALTH AND SCIENCE UNIVERSITY,0,0,0,0,0,0,0,0,36,36,59416,1650.444444,100,26.27737226,26.27737226,NA,NA,NA,NA,6,NA,NA,6,Texas Health and Science University,4005 Menchaca Rd,Austin,TX,78704,48,3179500,"Private for-profit, 4-year or above",Four or more years,Private for-profit,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.785289,30.233143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
