"","UNITID","XGRCOHRT","GRCOHRT","XUGENTER","UGENTERN","XPGRCOHR","PGRCOHRT","XRRFTCT","RRFTCT","XRRFTEX","RRFTEX","XRRFTIN","RRFTIN","XRRFTCTA","RRFTCTA","XRET_NMF","RET_NMF","XRET_PCF","RET_PCF","XRRPTCT","RRPTCT","XRRPTEX","RRPTEX","XRRPTIN","RRPTIN","XRRPTCTA","RRPTCTA","XRET_NMP","RET_NMP","XRET_PCP","RET_PCP","XSTUFACR","STUFACR","Year"
"23373",476179,"A",NA,"A",NA,"A",NA,"R",29,"R",0,"Z",0,"R",29,"R",14,"R",48,"R",20,"R",0,"Z",0,"R",20,"R",9,"R",45,"R",21,2020
"23374",476230,"A",NA,"A",NA,"A",NA,"R",24,"R",0,"R",0,"R",24,"R",16,"R",67,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",17,2020
"23375",476294,"A",NA,"A",NA,"A",NA,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",23,"Z",0,"Z",0,"R",23,"R",18,"R",78,"R",15,2020
"23376",476355,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",8,2020
"23377",476489,"A",NA,"A",NA,"A",NA,"R",11,"R",0,"R",0,"R",11,"R",6,"R",55,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",25,2020
"23378",476498,"A",NA,"A",NA,"A",NA,"R",41,"R",0,"R",0,"R",41,"R",38,"R",93,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",25,2020
"23379",476513,"A",NA,"A",NA,"A",NA,"R",12,"R",0,"R",0,"R",12,"R",9,"R",75,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",19,2020
"23380",476540,"A",NA,"A",NA,"A",NA,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"R",13,2020
"23381",476559,"A",NA,"A",NA,"A",NA,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",21,"R",0,"R",0,"R",21,"R",18,"R",86,"R",14,2020
"23382",476568,"A",NA,"A",NA,"A",NA,"R",14,"R",0,"R",0,"R",14,"R",6,"R",43,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",7,2020
"23383",476595,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",15,2020
"23384",476601,"R",30,"R",30,"R",100,"R",24,"R",0,"R",0,"R",24,"R",20,"R",83,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2020
"23385",476610,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",4,2020
"23386",476629,"A",NA,"A",NA,"A",NA,"R",35,"R",0,"R",0,"R",35,"R",23,"R",66,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",14,2020
"23387",476674,"A",NA,"A",NA,"A",NA,"R",16,"R",0,"R",0,"R",16,"R",1,"R",6,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2020
"23388",476683,"A",NA,"A",NA,"A",NA,"R",16,"R",0,"R",0,"R",16,"R",10,"R",63,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",41,2020
"23389",476692,"R",17,"R",19,"R",89,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9,2020
"23390",476708,"A",NA,"A",NA,"A",NA,"R",15,"R",0,"R",0,"R",15,"R",9,"R",60,"R",8,"R",0,"R",0,"R",8,"R",7,"R",88,"R",20,2020
"23391",476717,"R",130,"R",131,"R",99,"R",143,"R",0,"R",0,"R",143,"R",140,"R",98,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2020
"23392",476726,"A",NA,"A",NA,"A",NA,"R",327,"R",0,"R",0,"R",327,"R",255,"R",78,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",30,2020
"23393",476735,"A",NA,"A",NA,"A",NA,"R",22,"R",0,"R",0,"R",22,"R",8,"R",36,"R",30,"R",0,"R",0,"R",30,"R",4,"R",13,"R",6,2020
"23394",476753,"A",NA,"A",NA,"A",NA,"R",19,"R",0,"R",0,"R",19,"R",18,"R",95,"R",7,"R",0,"R",0,"R",7,"R",7,"R",100,"R",17,2020
"23395",476780,"A",NA,"A",NA,"A",NA,"R",16,"R",0,"R",0,"R",16,"R",15,"R",94,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",20,2020
"23396",476799,"A",NA,"A",NA,"A",NA,"R",48,"R",0,"R",0,"R",48,"R",43,"R",90,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",6,2020
"23397",476805,"A",NA,"A",NA,"A",NA,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2020
"23398",476814,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",59,"R",0,"R",0,"R",59,"R",50,"R",85,"R",14,2020
"23399",476841,"A",NA,"A",NA,"A",NA,"R",5,"Z",0,"Z",0,"R",5,"R",4,"R",80,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",20,2020
"23400",476850,"A",NA,"A",NA,"A",NA,"R",11,"R",1,"R",0,"R",10,"R",8,"R",80,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2020
"23401",476869,"A",NA,"A",NA,"A",NA,"R",69,"R",0,"R",0,"R",69,"R",52,"R",75,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",11,2020
"23402",476878,"A",NA,"A",NA,"A",NA,"R",13,"R",0,"R",0,"R",13,"R",13,"R",100,"R",45,"R",0,"R",0,"R",45,"R",25,"R",56,"R",16,2020
"23403",476887,"A",NA,"A",NA,"A",NA,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",19,2020
"23404",476896,"A",NA,"A",NA,"A",NA,"R",9,"R",0,"R",0,"R",9,"R",4,"R",44,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",7,2020
"23405",476902,"A",NA,"A",NA,"A",NA,"R",6,"Z",0,"Z",0,"R",6,"R",5,"R",83,"R",5,"Z",0,"Z",0,"R",5,"R",5,"R",100,"R",8,2020
"23406",476939,"A",NA,"A",NA,"A",NA,"R",158,"R",0,"R",0,"R",158,"R",112,"R",71,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",23,2020
"23407",476948,"A",NA,"A",NA,"A",NA,"R",72,"R",0,"R",0,"R",72,"R",18,"R",25,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2020
"23408",476957,"A",NA,"A",NA,"A",NA,"R",10,"Z",0,"Z",0,"R",10,"R",8,"R",80,"R",1,"Z",0,"Z",0,"R",1,"R",0,"R",0,"R",8,2020
"23409",476966,"A",NA,"A",NA,"A",NA,"R",74,"R",0,"R",0,"R",74,"R",39,"R",53,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",8,2020
"23410",476975,"R",20,"R",1958,"R",1,"R",17,"R",0,"R",0,"R",17,"R",8,"R",47,"R",78,"R",0,"R",0,"R",78,"R",22,"R",28,"R",27,2020
"23411",476984,"A",NA,"A",NA,"A",NA,"R",6,"Z",0,"Z",0,"R",6,"R",6,"R",100,"R",3,"Z",0,"Z",0,"R",3,"R",2,"R",67,"R",15,2020
"23412",476993,"A",NA,"A",NA,"A",NA,"R",39,"R",0,"Z",0,"R",39,"R",38,"R",97,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",11,2020
"23413",477002,"A",NA,"A",NA,"A",NA,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",8,"R",0,"R",0,"R",8,"R",7,"R",88,"R",11,2020
"23414",477039,"R",10,"R",170,"R",6,"R",2,"Z",0,"Z",0,"R",2,"R",0,"R",0,"R",1,"Z",0,"Z",0,"R",1,"R",0,"R",0,"R",22,2020
"23415",478582,"A",NA,"A",NA,"A",NA,"R",31,"R",0,"Z",0,"R",31,"R",10,"R",32,"R",11,"R",0,"Z",0,"R",11,"R",6,"R",55,"R",14,2020
"23416",478591,"A",NA,"A",NA,"A",NA,"R",54,"Z",0,"Z",0,"R",54,"R",41,"R",76,"R",25,"Z",0,"Z",0,"R",25,"R",14,"R",56,"R",18,2020
"23417",478616,"A",NA,"A",NA,"A",NA,"R",20,"R",0,"Z",0,"R",20,"R",8,"R",40,"R",7,"R",0,"Z",0,"R",7,"R",3,"R",43,"R",14,2020
"23418",478634,"A",NA,"A",NA,"A",NA,"R",4,"Z",0,"Z",0,"R",4,"R",3,"R",75,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",16,2020
"23419",478661,"A",NA,"A",NA,"A",NA,"R",17,"R",0,"R",0,"R",17,"R",13,"R",76,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",11,2020
"23420",478917,"A",NA,"A",NA,"A",NA,"R",31,"Z",0,"Z",0,"R",31,"R",22,"R",71,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2020
"23421",478953,"A",NA,"A",NA,"A",NA,"R",39,"R",0,"R",0,"R",39,"R",32,"R",82,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",14,2020
"23422",479062,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",6,2020
"23423",479248,"A",NA,"A",NA,"A",NA,"R",81,"R",0,"R",0,"R",81,"R",73,"R",90,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",15,2020
"23424",479424,"A",NA,"A",NA,"A",NA,"R",43,"R",0,"R",0,"R",43,"R",40,"R",93,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",15,2020
"23425",479965,"A",NA,"A",NA,"A",NA,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2020
"23426",479974,"A",NA,"A",NA,"A",NA,"R",29,"Z",0,"Z",0,"R",29,"R",22,"R",76,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2020
"23427",479983,"A",NA,"A",NA,"A",NA,"R",9,"R",0,"R",0,"R",9,"R",8,"R",89,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",15,2020
"23428",479992,"A",NA,"A",NA,"A",NA,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2020
"23429",480000,"A",NA,"A",NA,"A",NA,"R",6,"Z",0,"Z",0,"R",6,"R",6,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",25,2020
"23430",480019,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",14,2020
"23431",480028,"A",NA,"A",NA,"A",NA,"R",102,"R",0,"R",0,"R",102,"R",46,"R",45,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",9,2020
"23432",480037,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",14,2020
"23433",480073,"R",9,"R",74,"R",12,"R",7,"R",0,"R",0,"R",7,"R",2,"R",29,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",13,2020
"23434",480091,"R",490,"R",2151,"R",23,"R",7,"R",0,"R",0,"R",7,"R",1,"R",14,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",28,2020
"23435",480125,"A",NA,"A",NA,"A",NA,"R",92,"Z",0,"Z",0,"R",92,"R",70,"R",76,"R",69,"Z",0,"Z",0,"R",69,"R",40,"R",58,"R",21,2020
"23436",480161,"A",NA,"A",NA,"A",NA,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",7,2020
"23437",480189,"R",22,"R",84,"R",26,"R",143,"R",2,"R",0,"R",141,"R",39,"R",28,"R",10,"R",0,"R",0,"R",10,"R",4,"R",40,"R",17,2020
"23438",480198,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",20,2020
"23439",480204,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",18,2020
"23440",480310,"A",NA,"A",NA,"A",NA,"R",47,"R",0,"Z",0,"R",47,"R",19,"R",40,"R",7,"R",0,"Z",0,"R",7,"R",2,"R",29,"R",20,2020
"23441",480347,"A",NA,"A",NA,"A",NA,"R",8,"Z",0,"Z",0,"R",8,"R",6,"R",75,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2020
"23442",480471,"A",NA,"A",NA,"A",NA,"R",143,"R",0,"R",0,"R",143,"R",102,"R",71,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",30,2020
"23443",480499,"R",2,"R",6,"R",33,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",2,2020
"23444",480523,"A",NA,"A",NA,"A",NA,"R",51,"R",0,"R",0,"R",51,"R",35,"R",69,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",27,2020
"23445",480532,"A",NA,"A",NA,"A",NA,"R",45,"R",0,"R",0,"R",45,"R",26,"R",58,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",25,2020
"23446",480550,"A",NA,"A",NA,"A",NA,"R",39,"R",0,"R",0,"R",39,"R",30,"R",77,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",27,2020
"23447",480569,"A",NA,"A",NA,"A",NA,"R",19,"R",0,"R",0,"R",19,"R",6,"R",32,"R",15,"R",0,"R",0,"R",15,"R",1,"R",7,"R",20,2020
"23448",480657,"R",21,"R",196,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",18,2020
"23449",480693,"A",NA,"A",NA,"A",NA,"R",75,"R",0,"R",0,"R",75,"R",58,"R",77,"R",12,"R",0,"R",0,"R",12,"R",7,"R",58,"R",12,2020
"23450",480727,"A",NA,"A",NA,"A",NA,"R",14,"Z",0,"Z",0,"R",14,"R",14,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",4,2020
"23451",480736,"A",NA,"A",NA,"A",NA,"R",24,"R",0,"R",0,"R",24,"R",5,"R",21,"R",21,"R",0,"R",0,"R",21,"R",5,"R",24,"R",15,2020
"23452",480781,"A",NA,"A",NA,"A",NA,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2020
"23453",480824,"A",NA,"A",NA,"A",NA,"R",104,"Z",0,"Z",0,"R",104,"R",64,"R",62,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",23,2020
"23454",480833,"A",NA,"A",NA,"A",NA,"R",94,"Z",0,"Z",0,"R",94,"R",69,"R",73,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",21,2020
"23455",480842,"A",NA,"A",NA,"A",NA,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",6,2020
"23456",480851,"A",NA,"A",NA,"A",NA,"R",27,"R",0,"R",0,"R",27,"R",23,"R",85,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2020
"23457",480879,"A",NA,"A",NA,"A",NA,"R",10,"Z",0,"Z",0,"R",10,"R",8,"R",80,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2020
"23458",480888,"A",NA,"A",NA,"A",NA,"R",89,"R",0,"R",0,"R",89,"R",85,"R",96,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",11,2020
"23459",480903,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2020
"23460",480912,"A",NA,"A",NA,"A",NA,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",2,2020
"23461",480921,"A",NA,"A",NA,"A",NA,"R",9,"Z",0,"Z",0,"R",9,"R",7,"R",78,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2020
"23462",480930,"A",NA,"A",NA,"A",NA,"R",15,"Z",0,"Z",0,"R",15,"R",12,"R",80,"R",6,"Z",0,"Z",0,"R",6,"R",5,"R",83,"R",15,2020
"23463",480967,"R",54,"R",119,"R",45,"R",59,"R",0,"R",0,"R",59,"R",32,"R",54,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",10,2020
"23464",480976,"A",NA,"A",NA,"A",NA,"R",10,"R",0,"R",0,"R",10,"R",7,"R",70,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2020
"23465",480985,"R",5,"R",36,"R",14,"R",6,"Z",0,"Z",0,"R",6,"R",4,"R",67,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",5,2020
"23466",480994,"A",NA,"A",NA,"A",NA,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",18,2020
"23467",481003,"A",NA,"A",NA,"A",NA,"R",92,"R",0,"R",0,"R",92,"R",81,"R",88,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2020
"23468",481021,"A",NA,"A",NA,"A",NA,"R",39,"R",0,"R",0,"R",39,"R",36,"R",92,"R",9,"R",0,"R",0,"R",9,"R",9,"R",100,"R",1,2020
"23469",481049,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9,2020
"23470",481058,"R",2,"R",7,"R",29,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",18,2020
"23471",481085,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2020
"23472",481100,"A",NA,"A",NA,"A",NA,"R",30,"R",0,"R",0,"R",30,"R",28,"R",93,"R",27,"R",0,"R",0,"R",27,"R",24,"R",89,"R",13,2020
"23473",481128,"A",NA,"A",NA,"A",NA,"R",12,"R",0,"R",0,"R",12,"R",12,"R",100,"R",6,"R",0,"R",0,"R",6,"R",3,"R",50,"R",20,2020
"23474",481137,"A",NA,"A",NA,"A",NA,"R",37,"R",0,"R",0,"R",37,"R",33,"R",89,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",6,2020
"23475",481146,"A",NA,"A",NA,"A",NA,"R",12,"R",0,"R",0,"R",12,"R",9,"R",75,"R",10,"R",0,"R",0,"R",10,"R",9,"R",90,"R",15,2020
"23476",481155,"R",33,"R",90,"R",37,"R",44,"R",0,"R",0,"R",44,"R",26,"R",59,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",14,2020
"23477",481182,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2020
"23478",481191,"A",NA,"A",NA,"A",NA,"R",64,"R",0,"R",0,"R",64,"R",51,"R",80,"R",13,"R",0,"R",0,"R",13,"R",12,"R",92,"R",22,2020
"23479",481207,"A",NA,"A",NA,"A",NA,"R",28,"R",0,"R",0,"R",28,"R",28,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2020
"23480",481225,"R",2,"R",3,"R",67,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",3,2020
"23481",481243,"A",NA,"A",NA,"A",NA,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",15,2020
"23482",481252,"A",NA,"A",NA,"A",NA,"R",37,"R",0,"R",0,"R",37,"R",6,"R",16,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2020
"23483",481289,"A",NA,"A",NA,"A",NA,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2020
"23484",481298,"A",NA,"A",NA,"A",NA,"R",13,"R",0,"R",0,"R",13,"R",6,"R",46,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",18,2020
"23485",481313,"A",NA,"A",NA,"A",NA,"R",30,"R",0,"R",0,"R",30,"R",25,"R",83,"R",16,"R",0,"R",0,"R",16,"R",13,"R",81,"R",15,2020
"23486",481322,"A",NA,"A",NA,"A",NA,"R",11,"R",0,"R",0,"R",11,"R",9,"R",82,"R",20,"R",0,"R",0,"R",20,"R",3,"R",15,"R",25,2020
"23487",481331,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2020
"23488",481340,"A",NA,"A",NA,"A",NA,"R",33,"R",0,"R",0,"R",33,"R",30,"R",91,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",7,2020
"23489",481368,"A",NA,"A",NA,"A",NA,"R",11,"R",0,"R",0,"R",11,"R",11,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9,2020
"23490",481386,"A",NA,"A",NA,"A",NA,"R",2,"Z",0,"Z",0,"R",2,"Z",0,"R",0,"R",32,"Z",0,"Z",0,"R",32,"R",29,"R",91,"R",18,2020
"23491",481401,"R",3,"R",23,"R",13,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",11,"Z",0,"Z",0,"R",11,"R",8,"R",73,"R",13,2020
"23492",481410,"R",21,"R",26,"R",81,"R",16,"R",0,"R",0,"R",16,"R",14,"R",88,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",17,2020
"23493",481429,"A",NA,"A",NA,"A",NA,"R",49,"R",0,"R",0,"R",49,"R",36,"R",73,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",30,2020
"23494",481438,"R",17,"R",18,"R",94,"R",28,"R",0,"R",0,"R",28,"R",11,"R",39,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",6,2020
"23495",481447,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2020
"23496",481456,"A",NA,"A",NA,"A",NA,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",6,2020
"23497",481465,"A",NA,"A",NA,"A",NA,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2020
"23498",481474,"A",NA,"A",NA,"A",NA,"R",21,"R",0,"R",0,"R",21,"R",20,"R",95,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",15,2020
"23499",481483,"A",NA,"A",NA,"A",NA,"R",39,"R",0,"R",0,"R",39,"R",29,"R",74,"R",18,"R",0,"R",0,"R",18,"R",14,"R",78,"R",15,2020
"23500",481508,"A",NA,"A",NA,"A",NA,"R",8,"Z",0,"Z",0,"R",8,"R",7,"R",88,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",25,2020
"23501",481517,"A",NA,"A",NA,"A",NA,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",9,2020
"23502",481526,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2020
"23503",481571,"A",NA,"A",NA,"A",NA,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2020
"23504",481678,"A",NA,"A",NA,"A",NA,"R",14,"R",0,"Z",0,"R",14,"R",6,"R",43,"R",8,"R",0,"Z",0,"R",8,"R",5,"R",63,"R",16,2020
"23505",481720,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",5,2020
"23506",481739,"A",NA,"A",NA,"A",NA,"R",19,"R",0,"Z",0,"R",19,"R",14,"R",74,"R",9,"R",0,"Z",0,"R",9,"R",6,"R",67,"R",13,2020
"23507",481748,"A",NA,"A",NA,"A",NA,"R",38,"R",0,"Z",0,"R",38,"R",23,"R",61,"R",11,"R",0,"Z",0,"R",11,"R",6,"R",55,"R",23,2020
"23508",481775,"A",NA,"A",NA,"A",NA,"R",46,"R",0,"Z",0,"R",46,"R",31,"R",67,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",30,2020
"23509",481845,"A",NA,"A",NA,"A",NA,"R",23,"R",0,"Z",0,"R",23,"R",18,"R",78,"R",9,"R",0,"Z",0,"R",9,"R",2,"R",22,"R",14,2020
"23510",481863,"A",NA,"A",NA,"A",NA,"R",31,"R",0,"R",0,"R",31,"R",23,"R",74,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",22,2020
"23511",481890,"A",NA,"A",NA,"A",NA,"R",48,"R",0,"R",0,"R",48,"R",29,"R",60,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",28,2020
"23512",481906,"A",NA,"A",NA,"A",NA,"R",69,"R",0,"R",0,"R",69,"R",35,"R",51,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",23,2020
"23513",481960,"A",NA,"A",NA,"A",NA,"R",27,"R",0,"R",0,"R",27,"R",17,"R",63,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2020
